case_id,repository,pr_number,language,code_changed_files,code_diff_excerpt,docs_before_excerpt,docs_before_retrieved_files,doc_context_01_path,doc_context_01_excerpt,doc_context_02_path,doc_context_02_excerpt,doc_context_03_path,doc_context_03_excerpt,doc_context_04_path,doc_context_04_excerpt,doc_context_05_path,doc_context_05_excerpt,doc_context_06_path,doc_context_06_excerpt,doc_context_07_path,doc_context_07_excerpt,doc_context_08_path,doc_context_08_excerpt,doc_context_09_path,doc_context_09_excerpt,doc_context_10_path,doc_context_10_excerpt,doc_context_11_path,doc_context_11_excerpt,doc_context_12_path,doc_context_12_excerpt,suggested_docs_update_required,suggested_doc_category,suggested_notes,human_docs_update_required,human_doc_category,human_label_notes,review_status,review_row_hash,review_context_hash
synthetic:pallets/flask:configuration:25,pallets/flask,900050,python,"[""src/flask/app.py""]","diff --git a/src/flask/app.py b/src/flask/app.py
index 6203586..36c2c07 100644
--- a/src/flask/app.py
+++ b/src/flask/app.py
@@ -301,7 +301,7 @@ class Flask(App):
                 warnings.warn(
                     f""The '{method.__name__}' method now takes 'ctx: AppContext'""
                     "" as the first parameter. The old signature is deprecated""
-                    "" and will not be supported in Flask 4.0."",
+                    "" and will not be supported in Flask 6.0."",
                     DeprecationWarning,
                     stacklevel=2,
                 )","Configuration Handling
======================

Applications need some kind of configuration.  There are different settings
you might want to change depending on the application environment like
toggling the debug mode, setting the secret key, and other such
environment-specific things.

The way Flask is designed usually requires the configuration to be
available when the application starts up.  You can hard code the
configuration in the code, which for many small applications is not
actually that bad, but there are better ways.

Independent of how you load your config, there is a config object
available which holds the loaded configuration values:
The :attr:`~flask.Flask.config` attribute of the :class:`~flask.Flask`
object.  This is the place where Flask itself puts certain configuration
values and also where extensions can put their configuration values.  But
this is also where you can have your own configuration.


Configuration Basics
--------------------
","[""docs/config.rst""]",docs/config.rst,"Configuration Handling
======================

Applications need some kind of configuration.  There are different settings
you might want to change depending on the application environment like
toggling the debug mode, setting the secret key, and other such
environment-specific things.

The way Flask is designed usually requires the configuration to be
available when the application starts up.  You can hard code the
configuration in the code, which for many small applications is not
actually that bad, but there are better ways.

Independent of how you load your config, there is a config object
available which holds the loaded configuration values:
The :attr:`~flask.Flask.config` attribute of the :class:`~flask.Flask`
object.  This is the place where Flask itself puts certain configuration
values and also where extensions can put their configuration values.  But
this is also where you can have your own configuration.


Configuration Basics
--------------------
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,74229a20b2d287b7eac08996b9aa2c253dded021ea39bc9fe7b2c2aecbe7152c,5a7470fc88f342a206339eac440a3e7d3c09c3ddb84c4fb9d1d153c56ed9ad6d
synthetic:encode/httpx:configuration:1,encode/httpx,900101,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,2cea269b1baa2a7a38183523be072247a3baa80229113a2d55fede007d9f03bf,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:2,encode/httpx,900102,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..bc326ab 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(8.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,e6760ae9fb7fbde3a3d59a931ea2ce7d106b4816dd79effcc1927b1593c768e4,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:3,encode/httpx,900103,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..632208d 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(9.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,f65c13e3228199efa77e23fc305b78f03db776c7968193fbdb32b3b45e1a10f1,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:4,encode/httpx,900104,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..1c767b6 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(6.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,aca0beb570698acd84fcc5d5452fccf2866a7df0bff96ec10c6ae6a37805d032,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:5,encode/httpx,900105,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,a85610fc854310bdff9b109118c9caaf56122ace54cffde82ce44fb83b22b66e,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:6,encode/httpx,900106,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..bc326ab 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(8.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,b44e2ddce89ac45fc99ac969f279d65c572de81ab360c2f60b81af906a6929e7,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:7,encode/httpx,900107,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..632208d 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(9.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,a682a48bc3868e5afffefb38708451e03889758262fa7335b4c5530505c2e919,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:8,encode/httpx,900108,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..1c767b6 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(6.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,802b859d32364b469b7200de871aa5f62061c3ce8e240c7a540b5142862ee43e,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:9,encode/httpx,900109,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,9317995892420d527404e659494e8eea22d9e0cc9e406e35c8adb714f43d9b2a,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:10,encode/httpx,900110,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..bc326ab 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(8.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,d3a1621d3e3a1a080910173153cab89c2de3bc4abfabf9a31c9541a6f92b3122,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:11,encode/httpx,900111,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..632208d 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(9.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,d267f640de2fa4eefe43a9bc1783f37374d3846671f1e081edd6f1b28c2d0119,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:12,encode/httpx,900112,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..1c767b6 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(6.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,aa2859d343d793ca6a69e00b3a01d99327cea6f9121317f0d6623e271ea7854d,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
